amount,currency,userId,paymentStatus,paymentType
3571.34,EUR,2506,NEW,TRANSFER
2562.21,EUR,2830,FAILED,CARD
4113.46,EUR,1239,NEW,BLIK
1356.52,EUR,1635,PAID,TRANSFER
249.67,EUR,1833,PAID,TRANSFER
3204.48,PLN,2701,FAILED,BLIK
4884.95,EUR,869,FAILED,CARD
1667.53,USD,268,NEW,TRANSFER
4599.02,USD,3052,NEW,BLIK
4312.1,USD,3776,NEW,TRANSFER
4833.83,EUR,4427,PAID,CARD
3216.61,USD,400,PAID,CARD
2644.24,USD,4898,NEW,CARD
653.73,USD,1752,NEW,TRANSFER
2836.82,PLN,3465,FAILED,CARD
3143.91,PLN,2398,NEW,TRANSFER
2486.92,PLN,1550,NEW,BLIK
1377.21,EUR,3597,NEW,TRANSFER
4017.56,EUR,3527,FAILED,CARD
1532.71,EUR,4329,FAILED,TRANSFER
3801.64,PLN,1637,FAILED,CARD
366.81,EUR,4437,NEW,CARD
4581.87,EUR,3218,NEW,BLIK
2829.86,EUR,1674,PAID,BLIK
106.26,EUR,2131,PAID,BLIK
3191.31,EUR,2252,FAILED,TRANSFER
3739.23,PLN,838,NEW,BLIK
3181.84,PLN,3249,FAILED,BLIK
2260.36,PLN,1000,NEW,TRANSFER
109.12,PLN,4830,NEW,BLIK
916.35,PLN,4818,PAID,TRANSFER
3109.3,PLN,243,PAID,CARD
3161.68,PLN,2556,NEW,BLIK
1053.75,USD,4908,NEW,TRANSFER
1193.27,EUR,4563,PAID,CARD
230.34,PLN,1056,NEW,BLIK
1641.34,EUR,3773,PAID,CARD
3253.56,EUR,292,NEW,TRANSFER
1867.02,USD,4925,PAID,CARD
4242.53,PLN,689,FAILED,BLIK
1215.09,PLN,3272,NEW,TRANSFER
3376.69,USD,2819,FAILED,TRANSFER
2520.08,USD,1167,NEW,TRANSFER
342.13,EUR,900,FAILED,BLIK
2866.48,EUR,2092,PAID,TRANSFER
4017.05,EUR,3333,FAILED,CARD
34.41,USD,1338,NEW,CARD
4264.96,USD,3482,NEW,TRANSFER
591.84,PLN,4313,NEW,BLIK
375.68,PLN,1674,PAID,TRANSFER
526.4,EUR,2212,NEW,TRANSFER
384.56,PLN,3049,PAID,TRANSFER
2997.66,PLN,3310,FAILED,CARD
2743.04,EUR,4336,NEW,CARD
4062.22,EUR,1396,NEW,CARD
1047.4,EUR,3995,FAILED,TRANSFER
2675.17,USD,3270,FAILED,CARD
2837.7,USD,103,NEW,CARD
12.53,PLN,1643,FAILED,CARD
2860.43,PLN,3215,NEW,CARD
2700.89,EUR,2942,NEW,TRANSFER
4289.07,PLN,1583,NEW,TRANSFER
3645.33,USD,4592,NEW,CARD
127.33,PLN,4455,PAID,TRANSFER
1336.98,USD,2976,FAILED,TRANSFER
1842.78,EUR,4852,NEW,TRANSFER
220.67,USD,4804,PAID,CARD
3935.33,USD,3538,NEW,BLIK
72.38,PLN,2991,NEW,BLIK
3659.02,USD,4906,PAID,BLIK
3557.88,EUR,1779,FAILED,CARD
2008.64,PLN,1601,PAID,CARD
2079.92,EUR,4398,FAILED,CARD
1427.48,USD,2507,NEW,CARD
4770.07,USD,537,NEW,TRANSFER
2179.39,PLN,1877,PAID,CARD
3153.18,EUR,4424,NEW,TRANSFER
2333.15,PLN,3903,NEW,TRANSFER
4810.18,EUR,3904,FAILED,CARD
431.88,PLN,718,FAILED,BLIK
130.17,EUR,4879,NEW,BLIK
17.12,EUR,2151,FAILED,BLIK
3222.13,EUR,3003,PAID,CARD
4734.37,USD,1472,FAILED,TRANSFER
3420.62,USD,1079,PAID,BLIK
4619.99,PLN,3943,PAID,CARD
448.6,EUR,2418,PAID,TRANSFER
4170.21,PLN,2879,NEW,TRANSFER
4073.93,PLN,559,FAILED,TRANSFER
124.42,USD,679,FAILED,BLIK
266.54,EUR,1876,NEW,TRANSFER
601.66,PLN,640,FAILED,CARD
4937.07,EUR,660,PAID,BLIK
3634.17,EUR,4379,PAID,BLIK
4340.92,PLN,4082,FAILED,CARD
4823.6,EUR,3451,PAID,TRANSFER
642.74,PLN,206,NEW,TRANSFER
4196.08,EUR,3218,NEW,TRANSFER
4501.33,EUR,1333,NEW,TRANSFER
4714.85,EUR,998,PAID,BLIK
3347.07,PLN,4620,PAID,TRANSFER
4015.3,PLN,2700,NEW,CARD
2614.62,PLN,2627,FAILED,TRANSFER
2152.26,PLN,1688,PAID,BLIK
275.36,USD,1065,NEW,CARD
3705.29,PLN,2641,NEW,BLIK
1828.1,USD,2866,NEW,TRANSFER
3364.97,USD,4778,FAILED,TRANSFER
3798.82,USD,404,PAID,TRANSFER
4802.97,PLN,815,NEW,TRANSFER
2729.86,PLN,2586,NEW,BLIK
1211.18,PLN,2615,NEW,BLIK
4265.19,USD,1647,PAID,CARD
1162.41,EUR,3933,NEW,TRANSFER
2413.96,USD,1137,FAILED,CARD
350.09,EUR,1829,NEW,BLIK
4466.74,USD,496,PAID,BLIK
97.35,USD,1924,FAILED,TRANSFER
1238.66,USD,2146,PAID,TRANSFER
1974.48,EUR,2880,FAILED,CARD
4469.34,EUR,865,PAID,BLIK
2035.48,PLN,1151,PAID,CARD
4332.51,PLN,1283,NEW,TRANSFER
819.07,USD,3509,FAILED,TRANSFER
1797.42,PLN,4972,PAID,CARD
1784.25,PLN,163,NEW,TRANSFER
796.04,EUR,4860,PAID,BLIK
1437.31,PLN,4275,PAID,TRANSFER
1821.01,PLN,3005,FAILED,BLIK
1735.33,PLN,1310,NEW,TRANSFER
2992.31,PLN,4341,NEW,BLIK
4716.96,USD,3656,NEW,CARD
4923.17,USD,4999,NEW,TRANSFER
153.77,EUR,3985,FAILED,TRANSFER
2275.04,USD,2369,FAILED,CARD
16.56,USD,3501,NEW,TRANSFER
3251.96,EUR,1575,FAILED,CARD
339.74,EUR,98,PAID,BLIK
2160.52,EUR,197,PAID,CARD
3392.94,PLN,2743,NEW,BLIK
1827.21,USD,70,NEW,CARD
2298.48,USD,606,PAID,TRANSFER
4214.79,PLN,3502,PAID,CARD
1781.81,EUR,2816,NEW,BLIK
321.97,PLN,3616,PAID,BLIK
4137.58,EUR,923,FAILED,BLIK
2532.98,EUR,1379,FAILED,TRANSFER
3694.43,EUR,1715,NEW,TRANSFER
3090.12,USD,4833,NEW,CARD
4969.08,EUR,4067,FAILED,TRANSFER
3675.61,PLN,4852,PAID,TRANSFER
960.08,USD,4201,FAILED,CARD
1476.78,EUR,3661,NEW,BLIK
1479.61,USD,4203,NEW,TRANSFER
2160.53,USD,4872,FAILED,CARD
1912.49,EUR,3524,NEW,BLIK
983.38,USD,604,PAID,TRANSFER
547.24,USD,4509,FAILED,BLIK
2365.95,USD,2540,PAID,TRANSFER
4837.16,USD,4321,NEW,CARD
3456.97,USD,3496,FAILED,BLIK
1605.1,PLN,3963,NEW,BLIK
2058.61,PLN,2354,NEW,CARD
1103.62,USD,3545,PAID,CARD
3649.43,PLN,4976,NEW,CARD
4894.02,EUR,812,FAILED,CARD
4685.99,USD,904,PAID,CARD
2351.96,EUR,941,NEW,TRANSFER
2231.79,USD,1460,PAID,TRANSFER
2154.96,EUR,661,PAID,TRANSFER
4869.25,PLN,2019,PAID,TRANSFER
3246.7,USD,3493,FAILED,CARD
1171.38,USD,2413,PAID,TRANSFER
973.6,PLN,3450,FAILED,TRANSFER
2525.49,PLN,1256,PAID,TRANSFER
1440.91,EUR,1027,PAID,CARD
2841.04,USD,3755,PAID,TRANSFER
1430.21,PLN,1752,NEW,BLIK
1005.43,PLN,2662,FAILED,CARD
4437.23,EUR,3004,FAILED,TRANSFER
4227.12,EUR,1929,PAID,BLIK
4536.68,EUR,386,FAILED,CARD
3965.04,PLN,3268,FAILED,BLIK
4367.7,USD,2195,PAID,BLIK
3203.65,USD,3356,FAILED,CARD
1381.28,PLN,4112,NEW,TRANSFER
2426.55,PLN,2892,PAID,TRANSFER
2519.23,USD,292,FAILED,TRANSFER
496.34,EUR,4631,NEW,TRANSFER
613.89,USD,4588,NEW,CARD
1513.53,USD,651,PAID,BLIK
4182.97,USD,3682,FAILED,BLIK
685.99,EUR,15,PAID,BLIK
4492.72,USD,3231,NEW,BLIK
414.99,PLN,3718,FAILED,BLIK
4207.06,PLN,4823,PAID,BLIK
2136.73,USD,1286,NEW,TRANSFER
570.45,PLN,4423,PAID,BLIK
3066.07,USD,2387,PAID,TRANSFER
3965.48,USD,2152,PAID,TRANSFER
2489.87,PLN,1816,FAILED,CARD
3963.26,PLN,1026,PAID,BLIK
321.93,USD,3918,PAID,CARD
3353.14,EUR,4938,NEW,CARD
4031.44,USD,1635,PAID,BLIK
3938.07,EUR,3641,FAILED,BLIK
2259.77,USD,1957,PAID,BLIK
1981.64,USD,3638,FAILED,TRANSFER
2544.73,EUR,531,NEW,CARD
2433.67,EUR,1212,FAILED,CARD
1149.61,USD,4677,PAID,CARD
4372.22,USD,2070,FAILED,BLIK
2160.82,USD,625,PAID,TRANSFER
594.82,USD,3334,FAILED,BLIK
1150.68,USD,4177,FAILED,BLIK
2626.05,PLN,3078,PAID,TRANSFER
500.5,USD,864,NEW,TRANSFER
2924.74,USD,3761,PAID,CARD
4972.6,EUR,3183,FAILED,TRANSFER
2754.06,EUR,785,FAILED,BLIK
3003.13,EUR,3806,PAID,CARD
3474.53,PLN,4143,NEW,TRANSFER
2387.25,PLN,3479,FAILED,BLIK
2385.34,EUR,4226,NEW,CARD
4081.72,PLN,2788,PAID,BLIK
1942.36,EUR,880,NEW,TRANSFER
3316.45,EUR,1444,PAID,CARD
3827.78,EUR,1604,FAILED,BLIK
4820.13,PLN,463,FAILED,TRANSFER
3806.3,PLN,4296,FAILED,TRANSFER
1080.84,PLN,1045,FAILED,BLIK
4550.85,PLN,1125,FAILED,CARD
1617.78,USD,378,FAILED,CARD
3797.64,USD,1940,NEW,TRANSFER
836.59,USD,4373,NEW,CARD
3168.51,PLN,3377,NEW,TRANSFER
4332.15,PLN,2281,NEW,BLIK
4984.27,PLN,4777,FAILED,BLIK
2778.71,EUR,3058,PAID,CARD
3195.92,EUR,4072,NEW,BLIK
2431.72,PLN,4775,FAILED,TRANSFER
1303.27,EUR,815,NEW,TRANSFER
1804.79,PLN,2666,FAILED,TRANSFER
3371.59,EUR,1239,FAILED,TRANSFER
615.17,EUR,1582,FAILED,BLIK
4182.91,USD,3358,NEW,CARD
1910.36,PLN,4172,PAID,BLIK
4288.77,PLN,1760,FAILED,CARD
341.84,EUR,3329,FAILED,CARD
3549.82,USD,4335,PAID,CARD
2355.92,PLN,2246,PAID,CARD
2237.93,USD,4421,FAILED,CARD
744.87,EUR,3371,NEW,CARD
1243.96,USD,2874,PAID,TRANSFER
1395.26,PLN,1474,NEW,CARD
1182.2,PLN,4071,NEW,TRANSFER
4411.11,PLN,2584,FAILED,CARD
1166.1,USD,3962,PAID,BLIK
3111.23,PLN,1713,FAILED,BLIK
1320.5,EUR,2838,PAID,BLIK
2494.37,EUR,2383,FAILED,BLIK
3909.62,PLN,1084,NEW,CARD
534.19,PLN,151,PAID,CARD
4710.31,PLN,411,FAILED,BLIK
2265.88,EUR,388,FAILED,BLIK
4222.52,USD,4608,PAID,TRANSFER
2616.72,USD,3349,PAID,BLIK
4358.02,PLN,4061,FAILED,BLIK
2520.1,EUR,2042,NEW,CARD
4285.88,PLN,4500,PAID,CARD
2863.1,USD,4561,NEW,BLIK
1708.67,PLN,2201,PAID,BLIK
463.28,EUR,1278,NEW,BLIK
3537.61,USD,2063,NEW,CARD
1925.07,USD,636,NEW,BLIK
4027.66,PLN,857,FAILED,BLIK
2099.4,EUR,1861,PAID,CARD
3069.86,PLN,1776,NEW,CARD
2898.3,USD,172,NEW,BLIK
2441.54,PLN,721,NEW,CARD
1656.71,EUR,4383,NEW,TRANSFER
307.48,EUR,3028,NEW,CARD
2594.24,PLN,1098,FAILED,BLIK
3397.14,PLN,1074,FAILED,BLIK
4625.92,USD,1265,NEW,CARD
3095.11,USD,1737,FAILED,BLIK
3497.25,USD,85,PAID,TRANSFER
2429.28,USD,4786,NEW,TRANSFER
3754.19,USD,2176,PAID,BLIK
2641.45,PLN,1858,NEW,CARD
3986.58,PLN,2639,NEW,TRANSFER
963.3,EUR,2282,PAID,CARD
77.94,PLN,1389,FAILED,CARD
4419.83,USD,4359,NEW,BLIK
3575.33,PLN,1295,PAID,TRANSFER
1224.66,PLN,4102,FAILED,CARD
4774.73,EUR,597,NEW,TRANSFER
2145.46,PLN,837,NEW,BLIK
3638.1,PLN,494,NEW,TRANSFER
1718.17,EUR,3472,FAILED,BLIK
317.76,USD,1162,NEW,CARD
4405.95,EUR,1600,NEW,TRANSFER
3204.67,PLN,960,NEW,CARD
4357.12,EUR,1322,FAILED,BLIK
4491.8,EUR,1393,NEW,BLIK
4229.54,PLN,3535,PAID,CARD
1755.55,PLN,1467,PAID,TRANSFER
4553.23,EUR,4368,FAILED,TRANSFER
1551.0,PLN,3237,FAILED,CARD
856.86,EUR,1072,PAID,CARD
327.54,USD,2116,FAILED,TRANSFER
933.06,EUR,1324,FAILED,CARD
281.54,USD,4419,PAID,TRANSFER
1626.01,USD,3889,PAID,TRANSFER
1204.97,PLN,2746,FAILED,TRANSFER
4950.84,USD,1436,FAILED,BLIK
199.15,EUR,4896,PAID,CARD
1285.46,EUR,1419,PAID,CARD
3149.91,USD,2234,FAILED,BLIK
535.63,USD,2252,NEW,BLIK
713.76,USD,1233,FAILED,TRANSFER
2913.46,PLN,745,NEW,CARD
3920.21,PLN,1164,NEW,TRANSFER
3122.38,EUR,721,FAILED,BLIK
1170.52,PLN,4776,NEW,CARD
2568.76,PLN,3090,NEW,BLIK
337.35,PLN,3633,PAID,CARD
2547.12,PLN,912,PAID,CARD
2055.67,EUR,1105,PAID,BLIK
923.61,PLN,1,FAILED,CARD
4945.92,PLN,1484,FAILED,TRANSFER
1408.39,PLN,2546,PAID,BLIK
4677.29,USD,3736,NEW,TRANSFER
54.39,EUR,671,NEW,CARD
343.68,PLN,2950,PAID,TRANSFER
2118.25,EUR,3974,NEW,TRANSFER
2221.88,PLN,2390,FAILED,CARD
2279.3,EUR,2077,NEW,CARD
2615.81,USD,852,PAID,TRANSFER
1820.85,PLN,687,NEW,BLIK
149.6,EUR,383,FAILED,TRANSFER
3719.28,USD,3089,FAILED,TRANSFER
3084.69,PLN,3877,PAID,CARD
4609.43,PLN,3824,PAID,CARD
1539.15,USD,1704,NEW,CARD
172.94,USD,4507,NEW,TRANSFER
848.26,EUR,4664,FAILED,BLIK
382.79,EUR,4004,PAID,CARD
837.24,PLN,2730,PAID,BLIK
4608.78,PLN,1108,FAILED,BLIK
2668.42,EUR,3278,NEW,CARD
4633.57,USD,910,FAILED,BLIK
1619.98,EUR,2452,NEW,TRANSFER
4697.54,PLN,4311,PAID,TRANSFER
2913.08,PLN,598,PAID,TRANSFER
84.78,USD,2279,NEW,BLIK
3794.15,PLN,598,NEW,TRANSFER
4697.35,PLN,4312,FAILED,BLIK
4433.21,EUR,1305,PAID,CARD
2654.78,PLN,2955,PAID,CARD
4429.54,USD,2414,FAILED,CARD
4574.38,USD,222,PAID,BLIK
4559.51,USD,3652,PAID,TRANSFER
4915.92,USD,4689,PAID,CARD
2238.95,PLN,823,FAILED,CARD
3605.22,EUR,3178,FAILED,BLIK
2967.35,PLN,3290,NEW,BLIK
2369.53,EUR,2819,NEW,CARD
3964.28,EUR,1338,NEW,BLIK
3600.01,EUR,4909,FAILED,TRANSFER
4891.57,USD,2061,FAILED,TRANSFER
1975.37,PLN,1009,PAID,BLIK
3638.14,USD,1563,PAID,CARD
945.94,EUR,4833,FAILED,CARD
4144.03,PLN,4171,FAILED,CARD
2566.11,EUR,2844,NEW,TRANSFER
1701.33,PLN,235,FAILED,BLIK
2481.71,EUR,797,PAID,BLIK
3090.84,EUR,78,PAID,BLIK
3424.85,USD,1094,NEW,CARD
1664.16,EUR,4565,FAILED,CARD
1698.26,USD,1331,NEW,CARD
3974.89,PLN,2579,NEW,TRANSFER
3129.6,USD,4895,NEW,BLIK
1783.57,PLN,626,FAILED,BLIK
1914.17,EUR,2575,NEW,TRANSFER
473.72,EUR,3328,NEW,CARD
1340.25,USD,4858,PAID,CARD
4644.88,USD,4194,FAILED,CARD
717.68,USD,700,FAILED,CARD
2625.88,EUR,925,FAILED,BLIK
514.74,USD,3132,FAILED,BLIK
25.92,EUR,3977,PAID,CARD
3891.04,USD,1075,PAID,TRANSFER
1969.87,EUR,777,PAID,BLIK
1110.27,USD,1013,PAID,TRANSFER
4058.1,PLN,2332,FAILED,BLIK
909.18,EUR,4756,NEW,CARD
4390.44,PLN,2378,PAID,BLIK
4787.69,USD,1848,NEW,TRANSFER
892.33,USD,356,PAID,TRANSFER
2060.57,USD,3160,NEW,BLIK
3735.01,EUR,4279,PAID,BLIK
3597.8,PLN,3543,FAILED,TRANSFER
1685.69,PLN,702,NEW,BLIK
4441.95,PLN,1705,FAILED,TRANSFER
3239.8,EUR,4341,PAID,BLIK
838.57,PLN,3587,FAILED,TRANSFER
1747.25,PLN,3431,FAILED,TRANSFER
1526.28,PLN,4301,PAID,BLIK
365.71,USD,952,PAID,CARD
3963.51,EUR,335,NEW,BLIK
3290.07,EUR,2466,PAID,TRANSFER
4813.83,EUR,4243,FAILED,BLIK
1885.65,PLN,1159,PAID,CARD
1036.43,EUR,553,NEW,CARD
1050.49,USD,3096,NEW,BLIK
3361.71,PLN,2758,NEW,CARD
86.13,EUR,1530,PAID,CARD
4885.43,EUR,1145,NEW,TRANSFER
1871.96,EUR,4632,NEW,TRANSFER
1654.49,USD,3407,FAILED,CARD
670.68,USD,3186,NEW,CARD
1092.82,PLN,632,PAID,TRANSFER
4239.73,EUR,4870,PAID,CARD
4145.77,USD,2066,NEW,CARD
1278.88,PLN,739,NEW,TRANSFER
3676.62,USD,3919,PAID,TRANSFER
4187.56,USD,1803,PAID,CARD
35.18,EUR,4647,FAILED,BLIK
1275.17,PLN,3173,FAILED,CARD
3701.3,EUR,1806,NEW,TRANSFER
1232.08,EUR,4464,PAID,BLIK
4318.17,PLN,1854,NEW,BLIK
4853.28,PLN,174,NEW,BLIK
2897.37,PLN,461,FAILED,BLIK
2025.26,USD,3110,FAILED,TRANSFER
2680.11,EUR,3542,FAILED,BLIK
131.32,PLN,1604,PAID,TRANSFER
285.33,EUR,1790,FAILED,BLIK
3665.43,USD,2672,PAID,BLIK
3061.46,EUR,293,FAILED,CARD
1429.13,EUR,4420,PAID,CARD
957.67,PLN,536,FAILED,CARD
145.16,PLN,2278,FAILED,BLIK
2469.74,EUR,4930,PAID,CARD
4439.68,PLN,1061,PAID,TRANSFER
2554.12,PLN,4181,NEW,TRANSFER
249.19,EUR,1845,FAILED,BLIK
4446.74,EUR,3934,NEW,CARD
572.49,PLN,4222,NEW,BLIK
2624.72,EUR,4632,FAILED,CARD
4411.92,USD,4124,NEW,TRANSFER
2677.2,USD,2460,FAILED,CARD
4981.97,EUR,4688,FAILED,CARD
4179.14,PLN,3628,NEW,CARD
2676.99,USD,2404,PAID,TRANSFER
965.0,EUR,2969,PAID,BLIK
2891.08,USD,1184,PAID,CARD
2634.87,USD,4102,FAILED,TRANSFER
4325.39,USD,1412,FAILED,CARD
3076.08,USD,418,NEW,BLIK
1013.62,EUR,4438,PAID,BLIK
4362.22,PLN,2964,NEW,BLIK
1030.8,USD,3889,NEW,CARD
455.56,EUR,3572,PAID,CARD
1320.34,PLN,4807,NEW,CARD
4888.7,EUR,997,NEW,BLIK
521.38,PLN,2848,FAILED,CARD
4341.49,EUR,3048,PAID,BLIK
3785.07,PLN,773,PAID,BLIK
3472.85,USD,332,FAILED,TRANSFER
340.75,PLN,930,NEW,CARD
1760.27,PLN,1997,NEW,BLIK
2947.46,USD,3538,PAID,BLIK
4349.36,PLN,4143,PAID,CARD
509.79,EUR,3807,FAILED,TRANSFER
1599.55,USD,569,PAID,BLIK
1293.44,PLN,2639,FAILED,TRANSFER
2641.88,USD,2131,PAID,CARD
3406.23,USD,4981,FAILED,CARD
4107.8,USD,2684,NEW,BLIK
1046.41,USD,3555,FAILED,BLIK
1302.89,PLN,776,NEW,BLIK
1920.84,PLN,134,FAILED,BLIK
2105.45,EUR,259,PAID,BLIK
1885.64,EUR,2496,PAID,TRANSFER
1485.57,USD,1242,PAID,CARD
4647.44,EUR,3600,PAID,BLIK
3625.22,USD,3673,NEW,BLIK
2896.12,PLN,3817,PAID,TRANSFER
4308.9,USD,3239,FAILED,TRANSFER
947.31,EUR,654,NEW,BLIK
101.6,PLN,1160,FAILED,BLIK
109.74,USD,2963,FAILED,CARD
3470.08,USD,826,NEW,CARD
285.79,PLN,4764,NEW,CARD
743.65,PLN,3369,PAID,BLIK
768.73,EUR,1587,NEW,BLIK
2542.43,EUR,79,NEW,TRANSFER
2475.58,EUR,983,NEW,BLIK
2078.22,EUR,3019,PAID,CARD
2280.2,EUR,1198,NEW,TRANSFER
4184.34,PLN,131,PAID,CARD
2211.29,PLN,3959,PAID,TRANSFER
244.07,USD,1817,NEW,BLIK
431.85,USD,2801,PAID,TRANSFER
4987.51,USD,4353,PAID,TRANSFER
4562.59,PLN,2373,FAILED,CARD
4782.92,USD,437,NEW,BLIK
1510.62,PLN,3854,NEW,BLIK
4617.57,PLN,3476,FAILED,TRANSFER
4202.62,USD,1569,FAILED,BLIK
3123.2,USD,3002,PAID,CARD
2712.99,USD,3020,FAILED,CARD
2866.38,EUR,3984,FAILED,CARD
4634.87,USD,2161,PAID,CARD
172.52,USD,3146,PAID,BLIK
4447.91,USD,2282,NEW,BLIK
702.48,USD,3306,PAID,CARD
4686.22,EUR,1504,PAID,CARD
2641.26,USD,2257,NEW,TRANSFER
3184.47,PLN,1959,FAILED,CARD
351.57,PLN,3503,PAID,CARD
3606.92,PLN,484,FAILED,TRANSFER
857.66,USD,4417,PAID,TRANSFER
1879.93,PLN,2093,PAID,TRANSFER
1617.74,PLN,560,NEW,TRANSFER
1064.96,EUR,179,NEW,CARD
217.13,PLN,3257,FAILED,BLIK
2525.28,USD,3883,NEW,BLIK
443.06,PLN,1392,NEW,BLIK
2815.99,USD,838,FAILED,CARD
2331.37,PLN,1382,FAILED,TRANSFER
1200.78,EUR,1273,NEW,BLIK
995.3,PLN,2247,NEW,TRANSFER
603.33,PLN,734,NEW,TRANSFER
3060.87,PLN,3574,NEW,CARD
4095.78,USD,119,PAID,TRANSFER
4456.81,PLN,1737,PAID,TRANSFER
4421.39,USD,4867,FAILED,TRANSFER
3508.32,USD,816,PAID,TRANSFER
4918.09,EUR,3535,PAID,BLIK
3868.89,USD,1511,NEW,TRANSFER
2281.92,EUR,3657,FAILED,TRANSFER
643.73,USD,179,NEW,TRANSFER
441.46,EUR,3253,NEW,TRANSFER
2845.87,PLN,2746,NEW,TRANSFER
1565.4,PLN,1329,FAILED,TRANSFER
2754.95,PLN,3673,NEW,BLIK
1309.32,EUR,1840,PAID,BLIK
2998.63,EUR,648,NEW,TRANSFER
53.02,USD,752,NEW,TRANSFER
172.06,EUR,2649,PAID,TRANSFER
1908.22,USD,4218,FAILED,CARD
4617.74,EUR,2884,FAILED,BLIK
3584.48,USD,4854,FAILED,CARD
4395.1,EUR,4977,FAILED,CARD
3247.88,EUR,353,FAILED,CARD
3415.48,EUR,3669,FAILED,BLIK
3740.88,PLN,202,FAILED,TRANSFER
3884.96,PLN,4529,FAILED,CARD
947.72,USD,819,NEW,BLIK
4325.0,USD,1569,PAID,TRANSFER
1946.9,EUR,2283,FAILED,BLIK
3060.04,USD,808,PAID,BLIK
1488.6,USD,4658,PAID,BLIK
2550.44,PLN,2324,PAID,BLIK
3275.72,EUR,3004,FAILED,BLIK
2488.89,EUR,190,FAILED,BLIK
3225.09,USD,3022,FAILED,CARD
2285.84,USD,2261,FAILED,TRANSFER
4765.78,USD,1199,FAILED,CARD
3151.85,EUR,1672,PAID,TRANSFER
4592.96,USD,491,FAILED,BLIK
1172.15,USD,2688,FAILED,BLIK
3511.91,PLN,3373,PAID,TRANSFER
3807.23,EUR,1829,FAILED,TRANSFER
1670.23,PLN,4275,FAILED,CARD
196.99,EUR,2506,PAID,BLIK
4471.83,PLN,3819,NEW,BLIK
1782.35,PLN,4895,NEW,CARD
1387.49,PLN,391,FAILED,CARD
959.26,EUR,2483,PAID,BLIK
344.0,USD,3941,FAILED,CARD
3109.7,PLN,2025,PAID,CARD
4129.29,USD,389,NEW,BLIK
980.13,PLN,3957,FAILED,BLIK
2113.68,USD,3325,PAID,BLIK
208.33,EUR,1641,PAID,BLIK
522.98,USD,2071,PAID,CARD
3666.61,PLN,2471,NEW,CARD
1920.98,USD,83,PAID,TRANSFER
3160.97,USD,1675,FAILED,CARD
1556.99,EUR,1329,PAID,TRANSFER
2826.79,USD,432,NEW,BLIK
2223.06,USD,4415,FAILED,CARD
4722.86,EUR,3520,PAID,CARD
2729.71,EUR,3215,PAID,BLIK
3832.88,EUR,2405,FAILED,BLIK
613.78,USD,2534,PAID,TRANSFER
1756.4,USD,3615,PAID,TRANSFER
1710.22,USD,521,FAILED,BLIK
1598.3,USD,4034,FAILED,TRANSFER
333.07,EUR,4157,PAID,BLIK
3592.12,USD,3743,FAILED,BLIK
4235.09,USD,3484,FAILED,BLIK
580.49,PLN,1005,NEW,TRANSFER
1389.99,PLN,4993,FAILED,TRANSFER
4306.83,PLN,248,NEW,BLIK
1652.38,USD,4079,FAILED,TRANSFER
1339.64,EUR,2977,PAID,TRANSFER
533.14,PLN,1478,PAID,CARD
1304.8,PLN,1118,NEW,BLIK
1183.21,EUR,1296,NEW,CARD
637.24,EUR,3199,FAILED,BLIK
4902.45,USD,3033,NEW,TRANSFER
42.57,PLN,2677,PAID,TRANSFER
311.79,PLN,509,FAILED,CARD
364.37,EUR,714,NEW,CARD
2608.83,EUR,4852,FAILED,TRANSFER
3996.28,EUR,1597,NEW,TRANSFER
147.55,USD,2499,NEW,CARD
1555.28,EUR,93,FAILED,BLIK
2049.98,EUR,231,FAILED,BLIK
3087.81,USD,1533,FAILED,TRANSFER
2892.46,USD,1800,FAILED,CARD
3218.81,USD,1301,FAILED,TRANSFER
2921.37,EUR,1443,NEW,TRANSFER
1940.61,EUR,1869,NEW,BLIK
109.64,EUR,1926,PAID,CARD
1773.53,EUR,4821,FAILED,BLIK
4080.74,PLN,1929,FAILED,CARD
886.64,USD,2056,FAILED,TRANSFER
3916.79,USD,1790,PAID,CARD
3139.49,USD,3468,NEW,TRANSFER
945.04,EUR,2883,PAID,CARD
4647.16,EUR,4804,NEW,CARD
4798.35,USD,2656,NEW,TRANSFER
267.94,USD,4234,NEW,BLIK
4579.61,EUR,4703,PAID,TRANSFER
2569.4,EUR,438,NEW,TRANSFER
370.77,EUR,2905,NEW,BLIK
3678.41,PLN,515,NEW,TRANSFER
1714.14,EUR,577,FAILED,CARD
56.33,PLN,1740,FAILED,CARD
2295.59,EUR,1189,NEW,BLIK
3502.28,EUR,3539,NEW,CARD
3140.08,USD,2769,NEW,CARD
315.43,EUR,2872,PAID,CARD
1859.88,USD,2488,NEW,TRANSFER
1429.95,USD,4585,NEW,CARD
3603.43,EUR,3538,NEW,BLIK
4450.59,EUR,4450,PAID,CARD
2616.64,PLN,3368,FAILED,CARD
3299.58,EUR,243,FAILED,CARD
2335.72,EUR,4611,FAILED,CARD
3715.47,PLN,2197,FAILED,CARD
503.69,PLN,3,NEW,BLIK
1988.0,PLN,3789,FAILED,TRANSFER
4259.26,PLN,1463,PAID,TRANSFER
4412.17,USD,2653,NEW,CARD
3761.23,USD,52,PAID,TRANSFER
314.48,PLN,242,FAILED,TRANSFER
2770.23,PLN,1250,PAID,CARD
4703.36,USD,2402,FAILED,BLIK
3391.61,USD,4936,PAID,BLIK
637.1,PLN,3562,FAILED,BLIK
